H    4.58800006E-03
He   1.20916882E-02
Li   1.05571015E-10
Be   1.04233333E-04
B    1.42572727E-05
C    2.82503172E-06
N    8.01181912E-07
O    6.98474182E-06
F    1.19736842E-07
Ne   1.55446738E-05
Na   8.46521739E-08
Mg   1.23836423E-06
Al   7.81851852E-08
Si   1.76058558E-06
P    1.04677419E-07
S    1.16912857E-06
Cl   5.42316602E-08
Ar   8.90355263E-08
K    3.63071920E-08
Ca   9.03825252E-05
Sc   2.31111111E-08
Ti   1.84378654E-05
V    1.91450980E-06
Cr   3.54957789E-05
Mn   6.84545455E-06
Fe   4.32238074E-05
Co   6.12881356E-06
Ni   1.10258998E-04
Cu   2.10083272E-05
Zn   7.94219002E-05
Ga   1.66321290E-05
Ge   1.47865487E-04
As   1.57600000E-05
Se   6.03309729E-04
Br   3.36682294E-04
Kr   6.16024597E-04
Rb   2.60949820E-04
Sr   3.11796778E-04
Y    9.73595506E-05
Zr   5.85899546E-04
Nb   7.69247312E-05
Mo   2.75310652E-04
Tc   4.29772263E-04
Ru   7.70000000E-05
Rh   3.20036041E-04
Pd   8.60703936E-05
Ag   1.84421673E-04
Cd   2.29130502E-05
In   1.72010994E-04
Sn   3.78873883E-05
Sb   8.83343804E-04
Te   1.51653543E-04
I    6.30979756E-04
Xe   3.51203008E-05
Cs   9.48728728E-05
Ba   2.33381295E-05
La   5.67604628E-05
Ce   1.71702128E-05
Pr   1.08883140E-04
Nd   7.37545008E-05
Pm   3.65667229E-05
Sm   1.26346866E-04
Eu   2.63773585E-05
Gd   1.07995356E-04
Tb   2.38787879E-05
Dy   7.48648548E-05
Ho   1.48224852E-05
Er   5.85896352E-05
Tm   1.06628571E-05
Yb   2.72492610E-05
Lu   3.93812155E-06
Hf   2.17673361E-05
Ta   1.63813543E-05
W    8.73992366E-05
Re   6.03041532E-05
Os   2.38221306E-04
Ir   5.10152284E-05
Pt   8.61008013E-05
Au   2.87474867E-05
Hg   4.11066233E-05
Tl   9.52270386E-08
Pb   8.11782715E-06
Bi   3.92280691E-06
